set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs,F_true
169,19,5.75,3.18,0.4,-0.45,322.92,0.0598494,0.0067971,0.11357,1.94725,-0.824551,-0.158176,0.0146826,0.0560293
169,20,5.75,3.18,0.4,-0.45,337.51,0.0852631,0.0107679,0.12629,1.94725,-0.824551,-0.158176,0.0146826,0.0733817
169,21,5.75,3.18,0.4,-0.45,352.48,0.103595,0.00924998,0.08929,1.94725,-0.824551,-0.158176,0.0146826,0.0885887
170,0,5.75,2.81,0.433,-0.27,7.48,0.0627429,0.0276207,0.44022,1.44571,-0.910737,-0.311988,0.0240489,0.0516474
170,1,5.75,2.81,0.433,-0.27,22.44,0.0401955,0.0188939,0.47005,1.44571,-0.910737,-0.311988,0.0240489,0.0508152
170,2,5.75,2.81,0.433,-0.27,37.41,0.0495788,0.0222376,0.44853,1.44571,-0.910737,-0.311988,0.0240489,0.0492976
170,3,5.75,2.81,0.433,-0.27,67.37,0.0877572,0.0758003,0.86375,1.44571,-0.910737,-0.311988,0.0240489,0.0451917
170,4,5.75,2.81,0.433,-0.27,82.38,0.0733194,0.054741,0.74661,1.44571,-0.910737,-0.311988,0.0240489,0.0430817
170,5,5.75,2.81,0.433,-0.27,307.61,0.0262982,0.0124867,0.47481,1.44571,-0.910737,-0.311988,0.0240489,0.0473358
170,6,5.75,2.81,0.433,-0.27,322.59,0.029147,0.0162751,0.55838,1.44571,-0.910737,-0.311988,0.0240489,0.0492976
170,7,5.75,2.81,0.433,-0.27,337.56,0.046417,0.0183686,0.39573,1.44571,-0.910737,-0.311988,0.0240489,0.0508152
170,8,5.75,2.81,0.433,-0.27,352.52,0.0294512,0.0168199,0.57111,1.44571,-0.910737,-0.311988,0.0240489,0.0516474
171,0,5.75,2.96,0.449,-0.34,7.46,0.035537,0.00555764,0.15639,1.33449,-0.976201,-0.261245,0.0225724,0.0472853
171,1,5.75,2.96,0.449,-0.34,22.38,0.0503889,0.0092519,0.18361,1.33449,-0.976201,-0.261245,0.0225724,0.0458723
171,2,5.75,2.96,0.449,-0.34,37.33,0.0500948,0.0161821,0.32303,1.33449,-0.976201,-0.261245,0.0225724,0.0434489
171,3,5.75,2.96,0.449,-0.34,52.3,0.038682,0.00887828,0.22952,1.33449,-0.976201,-0.261245,0.0225724,0.0405887
171,4,5.75,2.96,0.449,-0.34,67.29,0.0390021,0.00929341,0.23828,1.33449,-0.976201,-0.261245,0.0225724,0.0377757
171,5,5.75,2.96,0.449,-0.34,97.32,0.00204447,0.00184901,0.9044,1.33449,-0.976201,-0.261245,0.0225724,0.0332642
171,6,5.75,2.96,0.449,-0.34,292.71,0.0440865,0.0124884,0.28327,1.33449,-0.976201,-0.261245,0.0225724,0.0377757
171,7,5.75,2.96,0.449,-0.34,307.7,0.0270202,0.00559209,0.20696,1.33449,-0.976201,-0.261245,0.0225724,0.0405887
171,8,5.75,2.96,0.449,-0.34,322.67,0.0372642,0.00829129,0.2225,1.33449,-0.976201,-0.261245,0.0225724,0.0434489
171,9,5.75,2.96,0.449,-0.34,337.62,0.0572971,0.00860946,0.15026,1.33449,-0.976201,-0.261245,0.0225724,0.0458723
172,0,5.75,3.05,0.461,-0.45,7.42,0.0393813,0.00634197,0.16104,1.47546,-1.01388,-0.174996,0.0191909,0.0411124
172,1,5.75,3.05,0.461,-0.45,22.29,0.0324012,0.00878007,0.27098,1.47546,-1.01388,-0.174996,0.0191909,0.0388892
172,2,5.75,3.05,0.461,-0.45,37.22,0.0384214,0.00556458,0.14483,1.47546,-1.01388,-0.174996,0.0191909,0.0354492
172,3,5.75,3.05,0.461,-0.45,52.19,0.0280772,0.00474982,0.16917,1.47546,-1.01388,-0.174996,0.0191909,0.0319219
172,4,5.75,3.05,0.461,-0.45,67.19,0.0275796,0.00732212,0.26549,1.47546,-1.01388,-0.174996,0.0191909,0.0289354
172,5,5.75,3.05,0.461,-0.45,82.22,0.0293189,0.0108122,0.36878,1.47546,-1.01388,-0.174996,0.0191909,0.026647
172,6,5.75,3.05,0.461,-0.45,97.25,0.0573936,0.0439531,0.76582,1.47546,-1.01388,-0.174996,0.0191909,0.0249886
172,7,5.75,3.05,0.461,-0.45,262.75,0.00938781,0.00444053,0.47301,1.47546,-1.01388,-0.174996,0.0191909,0.0249886
172,8,5.75,3.05,0.461,-0.45,277.78,0.0339725,0.0092711,0.2729,1.47546,-1.01388,-0.174996,0.0191909,0.026647
172,9,5.75,3.05,0.461,-0.45,292.81,0.026369,0.00514486,0.19511,1.47546,-1.01388,-0.174996,0.0191909,0.0289354
172,10,5.75,3.05,0.461,-0.45,307.81,0.0268443,0.00476003,0.17732,1.47546,-1.01388,-0.174996,0.0191909,0.0319219
172,11,5.75,3.05,0.461,-0.45,322.78,0.0429204,0.00642132,0.14961,1.47546,-1.01388,-0.174996,0.0191909,0.0354492
172,12,5.75,3.05,0.461,-0.45,337.71,0.040957,0.0049902,0.12184,1.47546,-1.01388,-0.174996,0.0191909,0.0388892
172,13,5.75,3.05,0.461,-0.45,352.58,0.0540754,0.00872291,0.16131,1.47546,-1.01388,-0.174996,0.0191909,0.0411124
173,0,5.75,3.5,0.43,-0.28,7.48,0.136788,0.0663585,0.48512,1.49422,-0.89927,-0.303414,0.023418,0.0619173
173,1,5.75,3.5,0.43,-0.28,22.44,0.0494972,0.0347609,0.70228,1.49422,-0.89927,-0.303414,0.023418,0.0604843
173,2,5.75,3.5,0.43,-0.28,37.41,0.0778795,0.0403618,0.51826,1.49422,-0.89927,-0.303414,0.023418,0.0579306
173,3,5.75,3.5,0.43,-0.28,52.39,0.097029,0.0685063,0.70604,1.49422,-0.89927,-0.303414,0.023418,0.0547383
173,4,5.75,3.5,0.43,-0.28,67.38,0.072052,0.0341887,0.4745,1.49422,-0.89927,-0.303414,0.023418,0.0513794
173,5,5.75,3.5,0.43,-0.28,82.38,0.00475612,0.00374763,0.78796,1.49422,-0.89927,-0.303414,0.023418,0.0482046
173,6,5.75,3.5,0.43,-0.28,97.39,0.025832,0.0237822,0.92065,1.49422,-0.89927,-0.303414,0.023418,0.0454204
173,7,5.75,3.5,0.43,-0.28,292.62,0.0371755,0.0294683,0.79268,1.49422,-0.89927,-0.303414,0.023418,0.0513794
173,8,5.75,3.5,0.43,-0.28,307.61,0.0556231,0.0292289,0.52548,1.49422,-0.89927,-0.303414,0.023418,0.0547383
173,9,5.75,3.5,0.43,-0.28,322.59,0.0917798,0.030447,0.33174,1.49422,-0.89927,-0.303414,0.023418,0.0579306
173,10,5.75,3.5,0.43,-0.28,337.56,0.0898052,0.0406656,0.45282,1.49422,-0.89927,-0.303414,0.023418,0.0604843
173,11,5.75,3.5,0.43,-0.28,352.52,0.0698348,0.0257718,0.36904,1.49422,-0.89927,-0.303414,0.023418,0.0619173
174,0,5.75,3.63,0.451,-0.34,7.46,0.0364521,0.00856224,0.23489,1.3095,-0.984183,-0.262083,0.0227926,0.0522167
174,1,5.75,3.63,0.451,-0.34,22.38,0.0529268,0.008237,0.15563,1.3095,-0.984183,-0.262083,0.0227926,0.0506531
174,2,5.75,3.63,0.451,-0.34,37.33,0.0457454,0.00951367,0.20797,1.3095,-0.984183,-0.262083,0.0227926,0.0479724
174,3,5.75,3.63,0.451,-0.34,52.31,0.0438942,0.00792422,0.18053,1.3095,-0.984183,-0.262083,0.0227926,0.0448032
174,4,5.75,3.63,0.451,-0.34,67.31,0.0273752,0.00671843,0.24542,1.3095,-0.984183,-0.262083,0.0227926,0.0416761
174,5,5.75,3.63,0.451,-0.34,82.32,0.0441886,0.00843031,0.19078,1.3095,-0.984183,-0.262083,0.0227926,0.0389053
174,6,5.75,3.63,0.451,-0.34,97.34,0.0353484,0.01215,0.34372,1.3095,-0.984183,-0.262083,0.0227926,0.0366147
174,7,5.75,3.63,0.451,-0.34,247.64,0.00868108,0.00593569,0.68375,1.3095,-0.984183,-0.262083,0.0227926,0.0348154
174,8,5.75,3.63,0.451,-0.34,262.66,0.0588498,0.0176161,0.29934,1.3095,-0.984183,-0.262083,0.0227926,0.0366147
174,9,5.75,3.63,0.451,-0.34,277.68,0.0314893,0.00797623,0.2533,1.3095,-0.984183,-0.262083,0.0227926,0.0389053
174,10,5.75,3.63,0.451,-0.34,292.69,0.0589675,0.017087,0.28977,1.3095,-0.984183,-0.262083,0.0227926,0.0416761
174,11,5.75,3.63,0.451,-0.34,307.69,0.050184,0.0161723,0.32226,1.3095,-0.984183,-0.262083,0.0227926,0.0448032
174,12,5.75,3.63,0.451,-0.34,322.67,0.0439364,0.00703597,0.16014,1.3095,-0.984183,-0.262083,0.0227926,0.0479724
174,13,5.75,3.63,0.451,-0.34,337.62,0.0613756,0.00966972,0.15755,1.3095,-0.984183,-0.262083,0.0227926,0.0506531
174,14,5.75,3.63,0.451,-0.34,352.54,0.0655366,0.0142962,0.21814,1.3095,-0.984183,-0.262083,0.0227926,0.0522167
175,0,5.75,3.77,0.475,-0.45,7.45,0.0377084,0.0052607,0.13951,1.35026,-1.06511,-0.184164,0.0212955,0.0426365
175,1,5.75,3.77,0.475,-0.45,22.32,0.0433622,0.00617087,0.14231,1.35026,-1.06511,-0.184164,0.0212955,0.0407611
175,2,5.75,3.77,0.475,-0.45,37.23,0.0401663,0.00627357,0.15619,1.35026,-1.06511,-0.184164,0.0212955,0.0378133
175,3,5.75,3.77,0.475,-0.45,52.22,0.0445075,0.00601208,0.13508,1.35026,-1.06511,-0.184164,0.0212955,0.0347014
175,4,5.75,3.77,0.475,-0.45,67.23,0.0183297,0.0039988,0.21816,1.35026,-1.06511,-0.184164,0.0212955,0.0319843
175,5,5.75,3.77,0.475,-0.45,82.26,0.0278802,0.00537669,0.19285,1.35026,-1.06511,-0.184164,0.0212955,0.0298319
175,6,5.75,3.77,0.475,-0.45,97.29,0.0368498,0.00878314,0.23835,1.35026,-1.06511,-0.184164,0.0212955,0.0282173
175,7,5.75,3.77,0.475,-0.45,112.33,0.042379,0.0178242,0.42059,1.35026,-1.06511,-0.184164,0.0212955,0.0270446
175,8,5.75,3.77,0.475,-0.45,247.67,0.0257933,0.0059936,0.23237,1.35026,-1.06511,-0.184164,0.0212955,0.0270446
175,9,5.75,3.77,0.475,-0.45,262.71,0.0303212,0.00754542,0.24885,1.35026,-1.06511,-0.184164,0.0212955,0.0282173
175,10,5.75,3.77,0.475,-0.45,277.74,0.0268505,0.00556744,0.20735,1.35026,-1.06511,-0.184164,0.0212955,0.0298319
175,11,5.75,3.77,0.475,-0.45,292.77,0.026206,0.00726876,0.27737,1.35026,-1.06511,-0.184164,0.0212955,0.0319843
175,12,5.75,3.77,0.475,-0.45,307.78,0.0327082,0.00575206,0.17586,1.35026,-1.06511,-0.184164,0.0212955,0.0347014
175,13,5.75,3.77,0.475,-0.45,322.77,0.0188174,0.00285572,0.15176,1.35026,-1.06511,-0.184164,0.0212955,0.0378133
175,14,5.75,3.77,0.475,-0.45,337.68,0.0444361,0.00576825,0.12981,1.35026,-1.06511,-0.184164,0.0212955,0.0407611
175,15,5.75,3.77,0.475,-0.45,352.55,0.0432177,0.00448989,0.10389,1.35026,-1.06511,-0.184164,0.0212955,0.0426365
176,0,5.55,1.51,0.359,-0.18,15,0.158515,0.008647,0.05455,2.29924,-0.611078,-0.384313,0.0274102,0.162601
176,1,5.55,1.51,0.359,-0.18,45,0.132019,0.00750397,0.05684,2.29924,-0.611078,-0.384313,0.0274102,0.135356
176,2,5.55,1.51,0.359,-0.18,75,0.0966753,0.00584789,0.06049,2.29924,-0.611078,-0.384313,0.0274102,0.102057
176,3,5.55,1.51,0.359,-0.18,105,0.0724462,0.00446921,0.06169,2.29924,-0.611078,-0.384313,0.0274102,0.0770505
176,4,5.55,1.51,0.359,-0.18,135,0.0621613,0.00413062,0.06645,2.29924,-0.611078,-0.384313,0.0274102,0.0623664
176,5,5.55,1.51,0.359,-0.18,165,0.0471899,0.00343826,0.07286,2.29924,-0.611078,-0.384313,0.0274102,0.0558525
176,6,5.55,1.51,0.359,-0.18,195,0.0555954,0.00380661,0.06847,2.29924,-0.611078,-0.384313,0.0274102,0.0558525
176,7,5.55,1.51,0.359,-0.18,225,0.0702134,0.00457651,0.06518,2.29924,-0.611078,-0.384313,0.0274102,0.0623664
176,8,5.55,1.51,0.359,-0.18,255,0.0762063,0.00501514,0.06581,2.29924,-0.611078,-0.384313,0.0274102,0.0770505
176,9,5.55,1.51,0.359,-0.18,285,0.106243,0.00659554,0.06208,2.29924,-0.611078,-0.384313,0.0274102,0.102057
176,10,5.55,1.51,0.359,-0.18,315,0.138961,0.00810979,0.05836,2.29924,-0.611078,-0.384313,0.0274102,0.135356
176,11,5.55,1.51,0.359,-0.18,345,0.165154,0.00946991,0.05734,2.29924,-0.611078,-0.384313,0.0274102,0.162601
177,0,5.55,1.51,0.359,-0.237,15,0.172838,0.0109942,0.06361,2.29611,-0.642375,-0.341812,0.0251451,0.178675
177,1,5.55,1.51,0.359,-0.237,45,0.135955,0.00862905,0.06347,2.29611,-0.642375,-0.341812,0.0251451,0.126542
177,2,5.55,1.51,0.359,-0.237,75,0.0705897,0.00475634,0.06738,2.29611,-0.642375,-0.341812,0.0251451,0.0798204
177,3,5.55,1.51,0.359,-0.237,105,0.0568096,0.00411585,0.07245,2.29611,-0.642375,-0.341812,0.0251451,0.054278
177,4,5.55,1.51,0.359,-0.237,135,0.0476651,0.00391616,0.08216,2.29611,-0.642375,-0.341812,0.0251451,0.0425225
177,5,5.55,1.51,0.359,-0.237,165,0.0359655,0.00328905,0.09145,2.29611,-0.642375,-0.341812,0.0251451,0.0380356
177,6,5.55,1.51,0.359,-0.237,195,0.0389921,0.00374246,0.09598,2.29611,-0.642375,-0.341812,0.0251451,0.0380356
177,7,5.55,1.51,0.359,-0.237,225,0.0431483,0.0033591,0.07785,2.29611,-0.642375,-0.341812,0.0251451,0.0425225
177,8,5.55,1.51,0.359,-0.237,255,0.0527543,0.00372709,0.07065,2.29611,-0.642375,-0.341812,0.0251451,0.054278
177,9,5.55,1.51,0.359,-0.237,285,0.0766242,0.0049821,0.06502,2.29611,-0.642375,-0.341812,0.0251451,0.0798204
177,10,5.55,1.51,0.359,-0.237,315,0.126609,0.00779909,0.0616,2.29611,-0.642375,-0.341812,0.0251451,0.126542
177,11,5.55,1.51,0.359,-0.237,345,0.189198,0.0109149,0.05769,2.29611,-0.642375,-0.341812,0.0251451,0.178675
178,0,5.55,1.52,0.361,-0.298,15,0.171895,0.0149721,0.0871,2.26067,-0.676646,-0.293659,0.0224943,0.174922
178,1,5.55,1.52,0.361,-0.298,45,0.104129,0.00806996,0.0775,2.26067,-0.676646,-0.293659,0.0224943,0.10683
178,2,5.55,1.52,0.361,-0.298,75,0.0636415,0.00552726,0.08685,2.26067,-0.676646,-0.293659,0.0224943,0.060056
178,3,5.55,1.52,0.361,-0.298,105,0.0353206,0.00347095,0.09827,2.26067,-0.676646,-0.293659,0.0224943,0.0398206
178,4,5.55,1.52,0.361,-0.298,135,0.0307502,0.00314852,0.10239,2.26067,-0.676646,-0.293659,0.0224943,0.0319163
178,5,5.55,1.52,0.361,-0.298,165,0.032527,0.00454402,0.1397,2.26067,-0.676646,-0.293659,0.0224943,0.0291866
178,6,5.55,1.52,0.361,-0.298,195,0.0283348,0.00437404,0.15437,2.26067,-0.676646,-0.293659,0.0224943,0.0291866
178,7,5.55,1.52,0.361,-0.298,225,0.0284144,0.00292128,0.10281,2.26067,-0.676646,-0.293659,0.0224943,0.0319163
178,8,5.55,1.52,0.361,-0.298,255,0.037034,0.00356489,0.09626,2.26067,-0.676646,-0.293659,0.0224943,0.0398206
178,9,5.55,1.52,0.361,-0.298,285,0.0629753,0.00528993,0.084,2.26067,-0.676646,-0.293659,0.0224943,0.060056
178,10,5.55,1.52,0.361,-0.298,315,0.100547,0.00794928,0.07906,2.26067,-0.676646,-0.293659,0.0224943,0.10683
178,11,5.55,1.52,0.361,-0.298,345,0.185526,0.0179515,0.09676,2.26067,-0.676646,-0.293659,0.0224943,0.174922
179,0,5.55,1.74,0.359,-0.183,7.5,0.152438,0.00715089,0.04691,2.29942,-0.612835,-0.38212,0.027293,0.148951
179,1,5.55,1.74,0.359,-0.183,22.5,0.141666,0.0067929,0.04795,2.29942,-0.612835,-0.38212,0.027293,0.14223
179,2,5.55,1.74,0.359,-0.183,37.5,0.130396,0.00623033,0.04778,2.29942,-0.612835,-0.38212,0.027293,0.13049
179,3,5.55,1.74,0.359,-0.183,52.5,0.116417,0.00565552,0.04858,2.29942,-0.612835,-0.38212,0.027293,0.116252
179,4,5.55,1.74,0.359,-0.183,67.5,0.10589,0.00537073,0.05072,2.29942,-0.612835,-0.38212,0.027293,0.101827
179,5,5.55,1.74,0.359,-0.183,82.5,0.0889572,0.00463467,0.0521,2.29942,-0.612835,-0.38212,0.027293,0.0887575
179,6,5.55,1.74,0.359,-0.183,97.5,0.0783554,0.00408388,0.05212,2.29942,-0.612835,-0.38212,0.027293,0.0777852
179,7,5.55,1.74,0.359,-0.183,112.5,0.0706394,0.00383501,0.05429,2.29942,-0.612835,-0.38212,0.027293,0.0690878
179,8,5.55,1.74,0.359,-0.183,127.5,0.0675595,0.00371848,0.05504,2.29942,-0.612835,-0.38212,0.027293,0.0625415
179,9,5.55,1.74,0.359,-0.183,142.5,0.0564687,0.00323509,0.05729,2.29942,-0.612835,-0.38212,0.027293,0.0579133
179,10,5.55,1.74,0.359,-0.183,157.5,0.056311,0.00314722,0.05589,2.29942,-0.612835,-0.38212,0.027293,0.0549727
179,11,5.55,1.74,0.359,-0.183,172.5,0.0509841,0.00290915,0.05706,2.29942,-0.612835,-0.38212,0.027293,0.0535475
179,12,5.55,1.74,0.359,-0.183,187.5,0.0499472,0.00278006,0.05566,2.29942,-0.612835,-0.38212,0.027293,0.0535475
179,13,5.55,1.74,0.359,-0.183,202.5,0.0548586,0.00311377,0.05676,2.29942,-0.612835,-0.38212,0.027293,0.0549727
179,14,5.55,1.74,0.359,-0.183,217.5,0.0523913,0.00298526,0.05698,2.29942,-0.612835,-0.38212,0.027293,0.0579133
179,15,5.55,1.74,0.359,-0.183,232.5,0.0634071,0.00343857,0.05423,2.29942,-0.612835,-0.38212,0.027293,0.0625415
179,16,5.55,1.74,0.359,-0.183,247.5,0.0688795,0.00371054,0.05387,2.29942,-0.612835,-0.38212,0.027293,0.0690878
179,17,5.55,1.74,0.359,-0.183,262.5,0.0784206,0.00406532,0.05184,2.29942,-0.612835,-0.38212,0.027293,0.0777852
179,18,5.55,1.74,0.359,-0.183,277.5,0.0913771,0.00469678,0.0514,2.29942,-0.612835,-0.38212,0.027293,0.0887575
179,19,5.55,1.74,0.359,-0.183,292.5,0.105321,0.00529766,0.0503,2.29942,-0.612835,-0.38212,0.027293,0.101827
179,20,5.55,1.74,0.359,-0.183,307.5,0.108723,0.00552965,0.05086,2.29942,-0.612835,-0.38212,0.027293,0.116252
179,21,5.55,1.74,0.359,-0.183,322.5,0.13648,0.0064719,0.04742,2.29942,-0.612835,-0.38212,0.027293,0.13049
179,22,5.55,1.74,0.359,-0.183,337.5,0.130192,0.00630651,0.04844,2.29942,-0.612835,-0.38212,0.027293,0.14223
179,23,5.55,1.74,0.359,-0.183,352.5,0.14419,0.00681732,0.04728,2.29942,-0.612835,-0.38212,0.027293,0.148951
180,0,5.55,1.74,0.359,-0.242,7.5,0.16465,0.00789168,0.04793,2.2952,-0.644922,-0.338,0.0249424,0.164295
180,1,5.55,1.74,0.359,-0.242,22.5,0.154714,0.00792448,0.05122,2.2952,-0.644922,-0.338,0.0249424,0.149819
180,2,5.55,1.74,0.359,-0.242,37.5,0.125452,0.00629768,0.0502,2.2952,-0.644922,-0.338,0.0249424,0.127162
180,3,5.55,1.74,0.359,-0.242,52.5,0.110911,0.00567309,0.05115,2.2952,-0.644922,-0.338,0.0249424,0.103581
180,4,5.55,1.74,0.359,-0.242,67.5,0.0850177,0.00468703,0.05513,2.2952,-0.644922,-0.338,0.0249424,0.0833951
180,5,5.55,1.74,0.359,-0.242,82.5,0.0722801,0.00414671,0.05737,2.2952,-0.644922,-0.338,0.0249424,0.0678729
180,6,5.55,1.74,0.359,-0.242,97.5,0.0544127,0.00320491,0.0589,2.2952,-0.644922,-0.338,0.0249424,0.0566402
180,7,5.55,1.74,0.359,-0.242,112.5,0.0478105,0.00294895,0.06168,2.2952,-0.644922,-0.338,0.0249424,0.0488055
180,8,5.55,1.74,0.359,-0.242,127.5,0.0449716,0.00286964,0.06381,2.2952,-0.644922,-0.338,0.0249424,0.0434987
180,9,5.55,1.74,0.359,-0.242,142.5,0.0398421,0.00273317,0.0686,2.2952,-0.644922,-0.338,0.0249424,0.0400438
180,10,5.55,1.74,0.359,-0.242,157.5,0.0371636,0.00263452,0.07089,2.2952,-0.644922,-0.338,0.0249424,0.0379748
180,11,5.55,1.74,0.359,-0.242,172.5,0.0386177,0.00269667,0.06983,2.2952,-0.644922,-0.338,0.0249424,0.0370073
180,12,5.55,1.74,0.359,-0.242,187.5,0.035111,0.00239598,0.06824,2.2952,-0.644922,-0.338,0.0249424,0.0370073
180,13,5.55,1.74,0.359,-0.242,202.5,0.0378018,0.00264953,0.07009,2.2952,-0.644922,-0.338,0.0249424,0.0379748
180,14,5.55,1.74,0.359,-0.242,217.5,0.0446629,0.00297589,0.06663,2.2952,-0.644922,-0.338,0.0249424,0.0400438
180,15,5.55,1.74,0.359,-0.242,232.5,0.0457011,0.00286455,0.06268,2.2952,-0.644922,-0.338,0.0249424,0.0434987
180,16,5.55,1.74,0.359,-0.242,247.5,0.0495555,0.00289305,0.05838,2.2952,-0.644922,-0.338,0.0249424,0.0488055
180,17,5.55,1.74,0.359,-0.242,262.5,0.0619896,0.00366607,0.05914,2.2952,-0.644922,-0.338,0.0249424,0.0566402
180,18,5.55,1.74,0.359,-0.242,277.5,0.068332,0.00386417,0.05655,2.2952,-0.644922,-0.338,0.0249424,0.0678729
180,19,5.55,1.74,0.359,-0.242,292.5,0.0793905,0.00437521,0.05511,2.2952,-0.644922,-0.338,0.0249424,0.0833951
180,20,5.55,1.74,0.359,-0.242,307.5,0.101748,0.00517696,0.05088,2.2952,-0.644922,-0.338,0.0249424,0.103581
180,21,5.55,1.74,0.359,-0.242,322.5,0.132695,0.00653255,0.04923,2.2952,-0.644922,-0.338,0.0249424,0.127162
180,22,5.55,1.74,0.359,-0.242,337.5,0.152848,0.00737645,0.04826,2.2952,-0.644922,-0.338,0.0249424,0.149819
180,23,5.55,1.74,0.359,-0.242,352.5,0.163356,0.00787377,0.0482,2.2952,-0.644922,-0.338,0.0249424,0.164295
181,0,5.55,1.74,0.359,-0.302,7.5,0.166347,0.00883635,0.05312,2.27703,-0.67324,-0.291219,0.0224593,0.166134
181,1,5.55,1.74,0.359,-0.302,22.5,0.153552,0.00805073,0.05243,2.27703,-0.67324,-0.291219,0.0224593,0.144459
181,2,5.55,1.74,0.359,-0.302,37.5,0.10632,0.00607728,0.05716,2.27703,-0.67324,-0.291219,0.0224593,0.114047
181,3,5.55,1.74,0.359,-0.302,52.5,0.0952136,0.00558428,0.05865,2.27703,-0.67324,-0.291219,0.0224593,0.0864841
181,4,5.55,1.74,0.359,-0.302,67.5,0.0720524,0.00435557,0.06045,2.27703,-0.67324,-0.291219,0.0224593,0.0659089
181,5,5.55,1.74,0.359,-0.302,82.5,0.0518825,0.00312489,0.06023,2.27703,-0.67324,-0.291219,0.0224593,0.0518959
181,6,5.55,1.74,0.359,-0.302,97.5,0.0401038,0.00263041,0.06559,2.27703,-0.67324,-0.291219,0.0224593,0.0427411
181,7,5.55,1.74,0.359,-0.302,112.5,0.0376593,0.00240718,0.06392,2.27703,-0.67324,-0.291219,0.0224593,0.0368706
181,8,5.55,1.74,0.359,-0.302,127.5,0.0327859,0.00231043,0.07047,2.27703,-0.67324,-0.291219,0.0224593,0.0331545
181,9,5.55,1.74,0.359,-0.302,142.5,0.0288675,0.00205248,0.0711,2.27703,-0.67324,-0.291219,0.0224593,0.030859
181,10,5.55,1.74,0.359,-0.302,157.5,0.0273575,0.0022693,0.08295,2.27703,-0.67324,-0.291219,0.0224593,0.0295355
181,11,5.55,1.74,0.359,-0.302,172.5,0.0287181,0.00233564,0.08133,2.27703,-0.67324,-0.291219,0.0224593,0.0289306
181,12,5.55,1.74,0.359,-0.302,187.5,0.0282523,0.00227092,0.08038,2.27703,-0.67324,-0.291219,0.0224593,0.0289306
181,13,5.55,1.74,0.359,-0.302,202.5,0.0280194,0.00212611,0.07588,2.27703,-0.67324,-0.291219,0.0224593,0.0295355
181,14,5.55,1.74,0.359,-0.302,217.5,0.0265101,0.00208369,0.0786,2.27703,-0.67324,-0.291219,0.0224593,0.030859
181,15,5.55,1.74,0.359,-0.302,232.5,0.0371993,0.00258275,0.06943,2.27703,-0.67324,-0.291219,0.0224593,0.0331545
181,16,5.55,1.74,0.359,-0.302,247.5,0.0313677,0.00212203,0.06765,2.27703,-0.67324,-0.291219,0.0224593,0.0368706
181,17,5.55,1.74,0.359,-0.302,262.5,0.0431705,0.00258592,0.0599,2.27703,-0.67324,-0.291219,0.0224593,0.0427411
181,18,5.55,1.74,0.359,-0.302,277.5,0.0504158,0.00301436,0.05979,2.27703,-0.67324,-0.291219,0.0224593,0.0518959
181,19,5.55,1.74,0.359,-0.302,292.5,0.0596901,0.00358021,0.05998,2.27703,-0.67324,-0.291219,0.0224593,0.0659089
181,20,5.55,1.74,0.359,-0.302,307.5,0.0815788,0.00462878,0.05674,2.27703,-0.67324,-0.291219,0.0224593,0.0864841
181,21,5.55,1.74,0.359,-0.302,322.5,0.109037,0.00589564,0.05407,2.27703,-0.67324,-0.291219,0.0224593,0.114047
181,22,5.55,1.74,0.359,-0.302,337.5,0.125417,0.00667973,0.05326,2.27703,-0.67324,-0.291219,0.0224593,0.144459
181,23,5.55,1.74,0.359,-0.302,352.5,0.154675,0.00817612,0.05286,2.27703,-0.67324,-0.291219,0.0224593,0.166134
182,0,5.55,1.75,0.361,-0.363,7.5,0.169451,0.0111024,0.06552,2.23237,-0.702899,-0.240951,0.0196996,0.16122
182,1,5.55,1.75,0.361,-0.363,22.5,0.140168,0.00814094,0.05808,2.23237,-0.702899,-0.240951,0.0196996,0.133125
182,2,5.55,1.75,0.361,-0.363,37.5,0.0943798,0.00595536,0.0631,2.23237,-0.702899,-0.240951,0.0196996,0.0979042
182,3,5.55,1.75,0.361,-0.363,52.5,0.0697212,0.00462182,0.06629,2.23237,-0.702899,-0.240951,0.0196996,0.0698658
182,4,5.55,1.75,0.361,-0.363,67.5,0.0519303,0.00332458,0.06402,2.23237,-0.702899,-0.240951,0.0196996,0.0512459
182,5,5.55,1.75,0.361,-0.363,82.5,0.0375388,0.00278125,0.07409,2.23237,-0.702899,-0.240951,0.0196996,0.0397312
182,6,5.55,1.75,0.361,-0.363,97.5,0.0332963,0.00244894,0.07355,2.23237,-0.702899,-0.240951,0.0196996,0.0327725
182,7,5.55,1.75,0.361,-0.363,112.5,0.030996,0.00216166,0.06974,2.23237,-0.702899,-0.240951,0.0196996,0.0285827
182,8,5.55,1.75,0.361,-0.363,127.5,0.0250567,0.00190706,0.07611,2.23237,-0.702899,-0.240951,0.0196996,0.0260619
182,9,5.55,1.75,0.361,-0.363,142.5,0.0235199,0.00195098,0.08295,2.23237,-0.702899,-0.240951,0.0196996,0.0245662
182,10,5.55,1.75,0.361,-0.363,157.5,0.027773,0.00259316,0.09337,2.23237,-0.702899,-0.240951,0.0196996,0.023729
182,11,5.55,1.75,0.361,-0.363,172.5,0.0217668,0.00223001,0.10245,2.23237,-0.702899,-0.240951,0.0196996,0.0233533
